tweet,replyCount,retweetCount,likeCount,quoteCount,hashtags,sourceLabel,emotion
 ج چقدر نامش چندش اوره 😖اوار عالم را قدرتهاي كثيف ريختن رو سرمون #نه_به_جمهوري_جنايتكار_انگليسي,0,0,1,0,['نه_به_جمهوري_جنايتكار_انگليسي'],Twitter for iPhone,disgust
"کاپ فن نباشیم خیلی چندش اوره
#سیتی_فن #کاپ_فن #MCIPSG",0,0,8,0,"['سیتی_فن', 'کاپ_فن', 'MCIPSG']",Twitter for Android,disgust
چندش آورترین قسمت #صوت_ظریف آنجایی بود که به محبوبیت #حاج_قاسم حسادت می کرد. یکی نیست بگوید حاج قاسم برای ما جان داد. تو چکار کردی جز دادن دل و قلوه به جان کری برای یک برجام نافرجام! https://t.co/toUYr75PzC,5,7,58,2,"['صوت_ظریف', 'حاج_قاسم']",Twitter Web App,disgust
"    اونکه کارتونی خوبه 😂
رو کرما بچشبون یکم کمتر اذیت کنه اونم خیلی چندش نیست دیگه چاره ای هم نداری باید بخونی اونو 😂
WE ARE ONE EXO
   #EXO",1,0,1,0,['EXO'],Twitter for Android,disgust
"اپیلاسیون با #دیجی_کالا !
همسرم از    موم گرم کن سفارش داده. استفاده شده و کثیف و خط و خش دار تحویل دادن. حتی روش مقداری مو چسبیده. واقعاً چندش آوره.  آیا یک کالای بهداشتی باید در شرایط همه‌گیری به این صورت و آلوده دست ما برسه؟ نظارت روی کالا ندارید؟ https://t.co/8L8a9mARPj",8,9,70,5,['دیجی_کالا'],Twitter Web App,disgust
" چقدر شنیدن این خبرها دردآور و چندش آوره درجایی که پدران و مادران ما به ما آموختند میهمان عزیز خداست ولی متاسفانه این فرهنگ زیبای ایرانی مانند خیلی از ارزش‌های فرهنگی ما در ج ا بی ارزش شده!
#نه_به_جمهورى_اسلامى",0,0,0,0,['نه_به_جمهورى_اسلامى'],Twitter for iPhone,disgust
"اه اه چندش
نه اصلا علاقه‌ای ندارم شما رسانه‌های زرد جریان اصلی وارد حوزه‌ی ارز دیجیتال بشین😆
به اندازه‌ی کافی ضربه از اخبار قلابی خورده بازار ما
#دوج_کوین #دوج #بيتكوين  #رمزارز #ارزدیجیتال #ارز_دیجیتال
#dogecoin
$DOGE
#HODL https://t.co/dVu2sg11Mb",0,0,1,0,"['دوج_کوین', 'دوج', 'بيتكوين', 'رمزارز', 'ارزدیجیتال', 'ارز_دیجیتال', 'dogecoin', 'HODL']",Twitter for iPhone,disgust
 آره اما بدونید پسری که لوسه در واقع چندشه.#چندش_نباشیم,2,0,2,0,['چندش_نباشیم'],Twitter for Android,disgust
"بازارِ حال بهم زنِ تهوع آورِ چندش آورِ مُشمئز کننده
#بورس https://t.co/sxtOOerQum",2,0,6,0,['بورس'],Twitter for Android,disgust
"گلّه ی نرها 🕷️🐃
چشم پلشتی و هرزگی و آزار جنسی به دارایی و نداری نیست چه با مازراتی چه در مترو شلوغ و کرونایی 
جمع مدعیان ناموس پرستی 
 صحنه تکراری هر روز مترو تهران همینقدر چندش آور🤮
#آزار_چشمی
#آزار_کلامی
#آزار_جنسی
#مدعیان_ناموس_پرستی👺 https://t.co/b6FvV3qdMW",1,1,9,0,"['آزار_چشمی', 'آزار_کلامی', 'آزار_جنسی', 'مدعیان_ناموس_پرستی']",Twitter Web App,disgust
   دوست عزيزمون اونقدر عرق ميخورد كه تو همه پارتيا استفراغ ميكرد و درست در اون بزنگاه چندش يكي عاشقش ميشد #واقعي,0,0,2,0,['واقعي'],Twitter for iPhone,disgust
" در نزد انسانهای پاک ، محمد خاتمی سرکوبگر سال ۹۶ هیچوقت محبوب نخواهد بود و در نهایت تمام زیر مجموعه اصلاحات چندش تر و کم اقبالتر خواهند بود 
مگر اینکه مردم اشتباه ۵۷ را دوباره #تکرار کنند",0,0,0,0,['تکرار'],Twitter Web App,disgust
"درواکنش به صوت خیانت بارظریف ازعوامل دست اندرکاراین عمل نباید غافل شد.
اصلاحاتچیای فاسدی همچون لیلاز با آن گونه مصاحبه چندش آور ، #آشنای حجتیه ای ، مولاوردی معلوم الحال و مهم تردولت لیبرال تاریخ شفاهی نویس دروغگو.

#دیپلماسی_انفعالی",0,2,1,0,"['آشنای', 'دیپلماسی_انفعالی']",Twitter for Android,disgust
" بنظر میرسد بکار بستن ""اندوخته های"" مرکز امنیتی سواز لندن، در غالب کردن پرررزیدنتی که نه حقوقدان بود نه سرهنگ، بمراتب چندش آورتر از دشنام و حرفهای ناشایست است.
#عوامفریب",0,0,2,0,['عوامفریب'],Twitter for Android,disgust
 اصرار و تلاش #قلهکی واسه کسب عنوان  چِندش برتر سال ستودنی است,0,0,1,0,['قلهکی'],Twitter for iPhone,disgust
"سخنرانی امروز علی خامنه ای به سفارش ارباب روسی اش مُهر پایانی بود بر عمر سیاسی پادوی حقیر و سرسپرده ای بنام #جواد_ظریف 
دیگر خبری از خنده های چندش ناک اش نیست. 
شاید این درس عبرتی باید برای سایر عمله های ظلم. 
",2,20,114,0,['جواد_ظریف'],Twitter Web App,disgust
"دیروز ی بحثی شد و بنده ی صحبتایی کردم، قبول دارم ک صحبتام رو بد القا کردم ولی دلیلش تنگی زمان و محدود بودن نوشته ها بود... بعضیام خب محبت کردن ""مردشورشو ببرن و چندش و..."" نثارمون کردن اشکالی نداره :)
فقط خواهش میکنم این کلیپ رو ببینید تا اشتباهات من پای دینم تموم نشه
#ریتوئیت",12,19,73,1,['ریتوئیت'],Twitter for Android,disgust
"چندش ترین چیزی که الان می‌تونه حالمو بد کنه اینه که الان همه کسایی که صلاحیتی در این زمینه ندارن بیان کارشناس مسائل خودکشی بشن!!
من فقط غمگینم از این همه اتفاق ناگوار😔
#دکتر_آذین_کمالی #دکتر_امین_عبدی_راد #دکتر_سارا_حیدری_مقدم",4,3,65,0,"['دکتر_آذین_کمالی', 'دکتر_امین_عبدی_راد', 'دکتر_سارا_حیدری_مقدم']",Twitter for Android,disgust
"امروز مصاحبه ی مثلن لو رفته ی ظریف رو کامل گوش دادم و حالی نگفتنی دارم!
مخلوطی از تاسف، تهوع، خشم، استفراغ، اندوه، چِندش، خُسران، اسهال، شرم، رِقیّت و پارگی!
اینها هیچ کدوم مارو آدم نمیدونن!
آدم از نظر اینها یعنی هرکس که بمون سواری بده!
لطفا اینبار رای ندید!
#رای_بی_رای",3,1,24,0,['رای_بی_رای'],Twitter for Android,disgust
 برگرده چندش بخاطر #پرسپوليس جان تحملش میکنیم ، مثل رهبری که برگشت ! خداکنه امسال تلافی کنن,1,0,3,0,['پرسپوليس'],Twitter for iPhone,disgust
از مزایای #كلاب_هاوس این بود که فهمیدم چقدر ابله و احمق فراوان داریم، از افرادی با ظاهر متجدد در روم های شب قدر گرفته تا مشتاقان #عرفان_حلقه یا حقه و مشتری های دکان‌های روانشناسی تا روم های سکس چت و لاس های چندش آور. جمهوری اسلامی راحت باش حالا حالا ها میشه سواری گرفت.,0,0,0,0,"['كلاب_هاوس', 'عرفان_حلقه']",Twitter for iPhone,disgust
"میدونم بهم فوتورک میزنین
اما
این جمله «تولدت مبارکمون» باشه 
خیلی چندشه

فوتورک زدن= حمله کردن

#فوتورک
#چندش",1,0,5,0,"['فوتورک', 'چندش']",Twitter for Android,disgust
"الهه هیکس خاک بر سرت خاک ....
همین الان صحبت های چندش آورش رو شبکه خبر جمهوری اسلامی با افتخار پخش کرد .
#رای_بی_رای",0,1,1,0,['رای_بی_رای'],Twitter for Android,disgust
"جدی سکس میکنید واسه دوستاتون تعریف میکنید؟! 
#چندش",0,0,1,0,['چندش'],Twitter for iPhone,disgust
 اين موجود چندش آور از اين راه بدست آورده! #حميد_سپيدنام https://t.co/vjOqvlrPU4,0,0,9,0,['حميد_سپيدنام'],Twitter for iPhone,disgust
"  کیرم توشششششششششش مطالعاتتتتتتتتت اه‌ چندش

I vote for BTS #Dynamite by Son Sung Deuk for #FaveChoreography at the 2021 #iHeartAwards ",0,3,1,0,"['Dynamite', 'FaveChoreography', 'iHeartAwards']",Twitter for iPhone,disgust
"ظریفِ مردکِ چندش باز از طرف مردم حرف زد.

داداش میشه از طرفِ ما گوه نخوری؟
#نه_به_جمهوری_اسلامی",0,0,1,0,['نه_به_جمهوری_اسلامی'],Twitter Web App,disgust
"چندش آور ترین حرف این بود
ولی خمینی خودش خوب بود
نگاه کنید تو روز روشن چطور عقده های حقارت خودش را بروز میدهد.
#خمینی_بنیانگذار_طاعون۵۷ https://t.co/Rz4x0axWhs",1,17,28,2,['خمینی_بنیانگذار_طاعون۵۷'],Twitter for Android,disgust
امروز اتفاقی قسمتی از برنامه مثلا طنز سیاسی #تبلت با اجرای #مسیح_علی_نژاد در هجو #مصطفی_تاجزاده رو دیدم. واقعا چندش آور و بی ارزش و سخیف بود! علی‌نژاد با این همه ادعا، داره از خودش تصویر یک دلقک در تراز #سالومه_سیدنیا رو ترسیم می‌کنه نه یک فعال حقوق بشری !! https://t.co/T8xKGrSwSn,2,0,2,0,"['تبلت', 'مسیح_علی_نژاد', 'مصطفی_تاجزاده', 'سالومه_سیدنیا']",Twitter for Android,disgust
"    خو شدیدترش میکنم تا بهت بر بخوره بری حموم
ببین بو زیر بغل سگ گرفتی کلت عین لونه کفترشده روغن میچکه 
چندش پاشور برو حموم کپک میزنی دخترم اینقدرکثیف؟
انگیزشی بود؟
EXO  
EXO  
EXO  
#EXO",1,0,0,0,['EXO'],Twitter for Android,disgust
 با اختلاف چندش ترین مادر اینستاگرامی دی!!! #بچه_های_کار_اینستاگرامی,1,0,1,0,['بچه_های_کار_اینستاگرامی'],Twitter for iPhone,disgust
"توی جمهوری اسلامی کی واستون از همه چندش تره؟ کدوم را میتونید واقعا با دست خفه کنید؟ 
خودم #محمد_باقر_قالیباف",1,0,1,0,['محمد_باقر_قالیباف'],Twitter Web App,disgust
"یه بار هم ناظممون ناخن گیر مستخدم مدرسه رو که یه سیبیلوی چندش بود رو گرفت گفت با همین ناخن هاتونو کوتاه کنید . فک کنم اگه ناخن هامو نجوییده بودم باید با همون کوتاه میکردم و احتمالا قارچ میزد ناخنم😂
Xiumin
#DrinkWithXiumin #XIUMIN 
  ",0,10,8,0,"['DrinkWithXiumin', 'XIUMIN']",Twitter for Android,disgust
درکش از تصویر شهروندی ایرانی که با سر داخل سطل زباله رفته، همین جملات چندش آور است! #کرامت_انسانی برای اینها «ذاتی» تعریف نشده و آن را اکتسابی و متعلق به ایل و تبار یا قبیله سیاسی  خود میدانند نه عموم انسانها. #انسان وقتی حقیر دیده شود، نتیجه اش می شود این واکنش به آن تصویر! https://t.co/TDSyhEJyS1,0,1,15,0,"['کرامت_انسانی', 'انسان']",Twitter Web App,disgust
"دوستان لطفا #ریت کنید
کسی پک نرم افزاریه گردو داره!؟!
اگه داره کدومشو بخرم شماره چندش!؟!",2,3,19,0,['ریت'],Twitter for iPhone,disgust
